dice,mse
0.8006880240808428,0.11288048140775961
0.8949961109670729,0.1084335471470147
0.960571823841365,0.2729294562576917
0.9649938042131351,0.20080064652616875
0.9765379641603547,0.1678219482487323
0.9806049098060491,0.45500279270864674
0.9901273429675204,0.2137592008550317
0.9534412955465587,0.08794997416136971
0.7635430038510912,0.4379478191196613
0.9159519725557461,0.13217992498818334
0.9981758482305728,0.41576395292455404
0.812534974818131,0.05129270248696776
0.8016028146989835,0.37202183960589397
0.9703723837999456,0.10809536021681321
0.942005165531815,0.12886997870174635
0.9489397794741307,0.17609634488079332
0.9363891487371375,0.06330664769464556
0.943524829600779,0.19583447732763146
0.913730255164034,0.22788425074227045
0.8886986301369864,0.06310341268746371
0.9863433312061264,0.24035643654875535
0.999540018399264,0.131661532111925
0.9879518072289156,0.36696921026108065
0.9926153846153846,0.3951934698718961
0.9093759799310128,0.0882370966920326
0.8891064871481028,0.10997301070721113
0.9924673893073672,0.3295918297660704
0.959739263803681,0.16141296311023337
0.99669457910974,0.27574738125452036
0.9375872382851446,0.1435938963514362
0.8367939272158964,0.14015948290719535
0.9597464342313787,0.0949832748773375
0.9913350203205276,0.3969579741906609
0.9911646586345382,0.18682072215077025
0.8388625592417062,0.08575029039594297
0.998745294855709,0.3624707347735163
0.9899529042386185,0.19093857620827753
0.9927272727272727,0.18185476554993135
0.9161688186548468,0.158298876898096
0.9754211069095909,0.36101096728051363
0.8613831398283696,0.3417942499729635
0.9797373358348969,0.16454136815851086
0.9921057462823573,0.33227517763811587
0.9931457431457431,0.3371142474523729
0.9402985074626866,0.10091537022608069
0.8005502063273727,0.0529278036911506
0.9927859841978701,0.17501172949312416
0.9507263741201138,0.4237427799273272
0.7522184300341297,0.0667350859987786
0.9943283995020058,0.43873047641148444
0.9955510616784631,0.3008260195027923
0.9801829268292683,0.1619316487910567
0.8980747451868629,0.16934317990076092
0.8603736479842674,0.05304925632078846
0.9971107544141252,0.2837995724175806
0.8944020356234097,0.10309894060828359
0.8442437923250564,0.057479268984209846
0.9771098265895953,0.12795842190491316
0.7946768060836502,0.05062686807852209
0.9606550828839625,0.15676027710161988
0.9403076923076923,0.1499735340147555
0.9150428682774747,0.10755843367919792
0.9935821250297124,0.12656531589262865
0.9681059862610403,0.12742656080231593
0.9760906040268457,0.14355872340408893
0.9593417231364957,0.1246664610829395
0.997293424613915,0.1907211598718756
0.8493699885452463,0.09017355513313514
0.8674130819092516,0.11393018328803468
0.8099808061420346,0.042245163061091856
0.991953182150695,0.12317391336014169
0.8921819110884006,0.05286789756213583
0.9703167872287354,0.11918861653104112
0.9594280607685434,0.16949892112832016
0.916881443298969,0.0997396970723351
0.9403239556692242,0.07033996732249875
0.9226804123711341,0.15158198919486732
0.9862245715201026,0.38330566922271225
0.9703298102635936,0.24495820003458957
0.9984728769670008,0.4566950439678247
0.9996552912788693,0.26342741088298754
0.9944382647385984,0.4101518347498451
0.9044735299863255,0.1422059599180507
0.827049670855775,0.04337333029865584
0.9934659934659935,0.409908887741749
0.9521715228147334,0.1726613732759536
0.8554239518706523,0.14130876756232416
0.8616171300735059,0.09042419414667678
0.9646579066606252,0.13369968581213493
0.9023618212807402,0.1222885840434821
0.807570977917981,0.06207243658062862
0.9167054443927408,0.06337802380722551
0.9589314194577353,0.14600853204854808
0.967556253270539,0.1119711247166111
0.9027630180658873,0.11760427251125696
0.7153437143942272,0.4109386044510892
0.9634464751958225,0.1352412633635683
0.9786839666357738,0.19184735131183997
0.9956314535345512,0.1531737284772708
0.9615192403798101,0.12586515083324273
0.9142322097378277,0.1663913881057192
0.9443987948507259,0.2286026039991301
0.9930043839194105,0.3253556997294438
0.9970447829052057,0.26720934982538513
0.9908798972382787,0.23357095568348685
0.9068364611260054,0.09280623993829473
0.9895003162555345,0.2399739894290934
0.9889315068493151,0.27930630045528426
0.9843869002284844,0.1598558810440403
0.9835209003215434,0.14940677282034723
0.9508771929824561,0.13397467353830553
0.9981715893108298,0.43138562855981155
0.8773841961852861,0.1475312500181304
0.9626137841352406,0.18114523820306666
0.9852677682659765,0.29976100268806555
0.9621418826739427,0.17468213133294602
0.9871392405063291,0.30286465404918217
0.986501944635095,0.1308741944722828
0.4525332021642892,0.0822440251366232
0.949307075127644,0.17370457550000865
0.9977751603193299,0.23084706308539563
0.9917555771096024,0.2504463210329551
0.919106699751861,0.05699309080075881
0.9967967730454383,0.25440349118554273
0.8468379446640316,0.062345738630386865
0.9226583754372328,0.07200474806891778
