,dice,mse
62,0.704225352112676,0.10545963565680191
63,0.8536585365853658,0.11673377009775646
64,0.908256880733945,0.13806686097800655
65,0.8888888888888888,0.14694658621616355
66,0.7853403141361257,0.1306773957819352
67,0.889763779527559,0.14814241836096706
68,0.945054945054945,0.22536474767631265
69,0.6991150442477876,0.14722831958507934
70,0.8156424581005587,0.11541147518655935
71,0.7963800904977375,0.12928093461914988
72,0.9078014184397163,0.09379551794225638
73,0.9054726368159204,0.1267024068850411
74,0.9343832020997376,0.22923944723165776
75,0.8509316770186336,0.22957863108139165
76,0.8901734104046243,0.10266171464707483
77,0.6111111111111112,0.06729362764564421
78,0.8755020080321285,0.16607991451475917
79,0.801980198019802,0.13444029213467545
80,0.9263157894736842,0.11399888555949667
81,0.6956521739130435,0.08493577645699651
82,0.6363636363636364,0.1639265820200296
83,0.8571428571428571,0.11408479338110931
84,0.6666666666666666,0.17033041156795153
85,0.8409090909090909,0.15454081861463154
86,0.8699551569506726,0.13939869557035178
87,0.8595744680851064,0.15211910327444916
88,0.8873239436619719,0.08104291971354459
89,0.8181818181818182,0.08611560095102243
90,0.8768472906403941,0.13694187576918984
91,0.6863905325443787,0.10787483663811404
92,0.7945205479452054,0.20678243381717465
93,0.5573770491803278,0.07494062302635458
94,0.6188340807174888,0.13070807631047757
95,0.5348837209302325,0.04955674479195873
96,0.889763779527559,0.1635196379660359
97,0.8315789473684211,0.11917300009241504
98,0.9416342412451362,0.16726059124030015
99,0.7927927927927928,0.06976321788141397
100,0.9846153846153847,0.12416259954305396
101,0.93,0.13056838640588203
102,0.8383233532934131,0.09881739970777427
103,0.6369426751592356,0.12202784027924622
104,0.8689655172413793,0.08102556180911799
105,0.7540983606557377,0.13464303369241662
106,0.5463917525773195,0.1309031817185305
107,0.916030534351145,0.07980652709992506
108,0.8711111111111111,0.1470446474373964
109,0.6235294117647059,0.12833647742074658
110,0.6666666666666666,0.10282652677543444
111,0.855072463768116,0.1774304132090724
112,0.7945205479452054,0.08237141988720509
113,0.5858585858585859,0.06734137734341536
114,0.8558139534883721,0.14841517700306572
115,0.9083333333333333,0.1545649110911904
116,0.9197860962566845,0.11399101964366593
117,0.7225130890052356,0.12051786063105668
118,0.796875,0.07477217227010108
119,0.6296296296296297,0.09899954570134907
120,0.8625592417061612,0.1318109009469807
121,0.8407079646017699,0.15090720772895005
122,0.8472222222222222,0.08233262622133218
123,0.909952606635071,0.13176127087749565
124,0.9155844155844156,0.20406924318292685
125,0.8538011695906432,0.0988209229346565
126,0.7272727272727273,0.10791663257639961
127,0.6666666666666666,0.06986160540297313
128,0.8465116279069768,0.1471068150045021
129,0.5898617511520737,0.17545729126513113
130,0.4697986577181208,0.1349281563959006
131,0.6335403726708074,0.12324803848410427
132,0.8269230769230769,0.1203435053988371
133,0.8660714285714286,0.14579305710584797
134,0.37894736842105264,0.06488261119064946
135,0.9176470588235294,0.15450608004260585
136,0.7976878612716763,0.11169134419378347
137,0.7241379310344828,0.1256808994879551
138,0.6259541984732825,0.07614339659315968
139,0.8690476190476191,0.09754973612631776
140,0.6621621621621622,0.08629533401222333
141,0.7096774193548387,0.10537359888530798
142,0.7792207792207793,0.14327602997707625
143,0.5576923076923077,0.07371675723863408
144,0.9642857142857143,0.17736536350866658
145,0.8648648648648649,0.11534840747396041
146,0.9671641791044776,0.2089383755811018
147,0.8053691275167785,0.096425356489776
148,0.632768361581921,0.1180954921329819
149,0.6451612903225806,0.13337143242783264
150,0.8450704225352113,0.10148812189470811
151,0.89,0.12161016911891542
152,0.8862275449101796,0.10903340242888174
153,0.8325358851674641,0.11652096953690694
154,0.6666666666666666,0.12958483254972256
155,0.8762886597938144,0.1344782115587859
156,0.9285714285714286,0.1229111012134518
157,0.7542857142857143,0.11548604783620095
158,0.8983957219251337,0.11780967651825558
159,0.8062015503875969,0.06838564488700397
160,0.9379310344827586,0.09121475300028015
161,0.6666666666666666,0.09276555905824455
162,0.9635627530364372,0.15962562927369442
163,0.7428571428571429,0.1065000265945392
164,0.9137055837563451,0.11782376308684064
165,0.8685258964143426,0.16226609104119036
166,0.7482993197278912,0.09005180033202934
167,0.8941176470588236,0.10005179974847221
168,0.8392857142857143,0.16371203925734565
169,0.964824120603015,0.12796409188306215
170,0.5473684210526316,0.06226679816216081
171,0.8969072164948454,0.12295159626719662
172,0.8755760368663594,0.12926744203148557
173,0.9133858267716536,0.16342693132642777
174,0.751269035532995,0.14855843462969476
175,0.8702928870292888,0.13546670865261362
176,0.8571428571428571,0.14074283376854538
177,0.6432160804020101,0.1397520930496372
178,0.6095238095238096,0.06347459938405134
179,0.6513761467889908,0.17667536543504836
180,0.9072164948453608,0.11528703156501356
181,0.49056603773584906,0.08524145989241373
182,0.9051724137931034,0.1558904155246383
183,0.7515923566878981,0.10912796357063753
184,0.8412698412698413,0.0913708928870541
185,0.9065155807365439,0.2357756273966737
186,0.7929515418502202,0.1496727748709548
187,0.8091603053435115,0.15714108497694973
188,0.7976878612716763,0.10908196959003942
189,0.8842975206611571,0.14820206570579217
190,0.8744186046511628,0.14195052101940406
191,0.6634615384615384,0.14603870899021956
192,0.8962264150943396,0.13560336113760132
193,0.6816143497757847,0.16000745153930304
194,0.7252747252747253,0.08992651012071781
195,0.6758620689655173,0.09520750148634931
196,0.8535031847133758,0.09118334383742811
197,0.952054794520548,0.18623741089646656
198,0.8740740740740741,0.1621656150405864
199,0.6413043478260869,0.14997151111780313
200,0.6486486486486487,0.14872165224183456
201,0.946236559139785,0.12169488431337162
202,0.9545454545454546,0.11274810596876308
203,0.8982456140350877,0.1863294391410587
204,0.8156862745098039,0.18399104967259097
205,0.9575757575757575,0.10261989243926048
206,0.7294117647058823,0.19047086278961897
207,0.7350427350427351,0.07871747780202977
208,0.6632653061224489,0.14608661359269356
209,0.5989304812834224,0.11938840744920172
210,0.5043478260869565,0.08010421356467175
211,0.6351351351351351,0.0760756827100658
212,0.5669291338582677,0.0851343933014067
213,0.8351648351648352,0.12170135130451301
214,0.5934065934065934,0.1270519358694081
215,0.8461538461538461,0.09127624580850774
216,0.72,0.08761479824682122
217,0.7171717171717171,0.15114502799737517
218,0.8044692737430168,0.1218074350337795
219,0.8837209302325582,0.11154946353070891
220,0.8141592920353983,0.1432629551166549
221,0.7582417582417582,0.11538864552437456
222,0.8165680473372781,0.11423137057512386
223,0.5925925925925926,0.07367884301389958
224,0.9501915708812261,0.1646726406026108
225,0.7213114754098361,0.13077182817534305
226,0.7090909090909091,0.1345027514844482
227,0.9377289377289377,0.1748523552624175
228,0.952,0.15318320906323785
229,0.9423076923076923,0.1963334580699849
230,0.851985559566787,0.19024106761773324
231,0.6666666666666666,0.1143426956950463
232,0.6063829787234043,0.13723862630443828
233,0.8527918781725888,0.12933010719759408
234,0.7513227513227513,0.10262969383256103
235,0.8817204301075269,0.12934639753661578
236,0.9533333333333334,0.19257387843357246
237,0.708994708994709,0.1282153664115615
238,0.7159533073929961,0.19175061157666787
239,0.6461538461538462,0.15504730801506478
240,0.9302325581395349,0.0798028733022896
241,0.749003984063745,0.16876410055478733
242,0.9112426035502958,0.22813364815233458
243,0.6629213483146067,0.11298832577472927
244,0.8743718592964824,0.1280037622931635
245,0.9420289855072463,0.1837388328269494
246,0.8275862068965517,0.1369659940674892
247,0.8,0.0963342076592721
248,0.9230769230769231,0.1013092640455803
249,0.9186602870813397,0.12536428027865704
250,0.8181818181818182,0.096254573497182
251,0.7920792079207921,0.06979249740314361
252,0.8715083798882681,0.11536352679685506
253,0.8828828828828829,0.13689071520489385
254,0.6632124352331606,0.1486545482462746
255,0.6702702702702703,0.13207844486674936
256,0.9344978165938864,0.14437713604917815
257,0.8216216216216217,0.11797136066431518
258,0.6193548387096774,0.11052403573887043
259,0.7227722772277227,0.14473210198151537
260,0.8115942028985508,0.19027511597344476
261,0.8491620111731844,0.106421488210592
262,0.9652173913043478,0.14311821955466358
263,0.8839779005524862,0.11402064567486667
264,0.9292929292929293,0.120343630932907
265,0.8066298342541437,0.11159231629243879
266,0.9315960912052117,0.20402767023680043
267,0.585635359116022,0.1410764321649638
268,0.8688524590163934,0.06966404733120247
269,0.7542087542087542,0.18772136192449085
270,0.8378378378378378,0.14971194729974427
271,0.8648648648648649,0.13554516161565094
272,0.8878923766816144,0.12659387986644347
273,0.7419354838709677,0.18028703085451195
274,0.4768211920529801,0.12597641537150545
275,0.7936507936507936,0.19041114325579034
276,0.30927835051546393,0.06363959310347082
277,0.9136690647482014,0.18507658256642157
278,0.6438356164383562,0.10801289394064059
279,0.9714285714285714,0.1811351055991231
280,0.752,0.06970087281447875
281,0.736,0.08376724991069268
282,0.6492146596858639,0.1256586092630932
283,0.863905325443787,0.1064638175112281
284,0.8682634730538922,0.23714353071291755
285,0.6193548387096774,0.076060563918984
286,0.4294478527607362,0.11191160331339838
287,0.8359375,0.1814518515488948
288,0.7453416149068323,0.09125299048183266
289,0.9400921658986175,0.1342284639374525
290,0.8858131487889274,0.18377007098180287
291,0.7790262172284644,0.18016566898743244
292,0.9491525423728814,0.14693247210634633
293,0.6878980891719745,0.10664058394896679
294,0.8839779005524862,0.10253883771203268
295,0.7314285714285714,0.0924957914359217
296,0.8713692946058091,0.15591974739781142
297,0.49635036496350365,0.09915114086747186
298,0.9534883720930233,0.10639557783747619
299,0.5882352941176471,0.05842544259086616
300,0.9406392694063926,0.14450150083533517
301,0.935251798561151,0.16972023808363917
302,0.8640776699029126,0.14466001309343568
303,0.5737704918032787,0.07876357307623909
304,0.9125,0.10649069756739302
305,0.7938931297709924,0.15331296893700802
306,0.7910447761194029,0.08495579750620179
307,0.7721518987341772,0.10146538860321232
308,0.8272251308900523,0.11663745322879328
309,0.9215189873417722,0.24954299187577977
310,0.9711538461538461,0.12922077922848935
311,0.7666666666666667,0.12057030915992267
312,0.8411214953271028,0.136926605070375
313,0.7323943661971831,0.15616954629701374
314,0.8,0.1586595465793809
315,0.40384615384615385,0.0827126290976962
316,0.8427672955974843,0.10655419051018093
317,0.9090909090909091,0.11281128302779414
318,0.6161616161616161,0.14101068809432446
319,0.968503937007874,0.15959595250133013
320,0.8177339901477833,0.13955463972374568
321,0.5116279069767442,0.10046144495104235
322,0.5697674418604651,0.14112870161775523
323,0.7751937984496124,0.07095500998495866
324,0.6481481481481481,0.06986075205727063
325,0.7979274611398963,0.11023350968067097
326,0.7254901960784313,0.06596259071882475
327,0.8622754491017964,0.11286868970830087
328,0.9205020920502092,0.15963104654678817
329,0.9282700421940928,0.15330366906556958
330,0.6438356164383562,0.11181193991032133
331,0.7835051546391752,0.13451868908963183
332,0.9583333333333334,0.2431825438716229
333,0.9042553191489362,0.11272001305621261
334,0.8430493273542601,0.1343648004478162
335,0.8876404494382022,0.10510304892896484
336,0.9367088607594937,0.14692561042034702
337,0.9437229437229437,0.14566522826945258
338,0.7222222222222222,0.10282988381522877
339,0.9607843137254902,0.12532730598229702
340,0.9203539823008849,0.20903376222552053
341,0.8300653594771242,0.21435107231998918
342,0.7662337662337663,0.10018998008112662
343,0.7692307692307693,0.07857455540212055
344,0.7478260869565218,0.07485193593599629
345,0.7441860465116279,0.1536299374612504
346,0.8727272727272727,0.11158642925246606
347,0.926605504587156,0.13295879520151746
348,0.8629441624365483,0.11655121623935188
349,0.7321428571428571,0.14466357863353568
350,0.8078817733990148,0.14341881574671406
351,0.8068181818181818,0.10775955986105158
352,0.3047619047619048,0.0764033672313031
353,0.8476190476190476,0.11903507275734544
354,0.7514450867052023,0.12317000874834758
355,0.8341708542713567,0.12550629015542963
356,0.8819444444444444,0.20040164655065856
357,0.8625592417061612,0.12159633013941225
358,0.8855721393034826,0.1331109139218429
359,0.7659574468085106,0.10794617072304342
360,0.8188976377952756,0.07860256491113607
361,0.9493087557603687,0.1343008258973925
362,0.935064935064935,0.14953378589270772
363,0.8187134502923976,0.10264350560216147
364,0.6881720430107527,0.057097081587032174
365,0.6633165829145728,0.13332484217920912
366,0.5528455284552846,0.08897610454684142
367,0.54,0.057152578981002324
368,0.9541284403669725,0.13679042501606276
369,0.8903225806451613,0.0988562976104398
370,0.8589743589743589,0.09121331474247905
371,0.6013986013986014,0.07228150240160414
372,0.8855721393034826,0.11396528757707372
373,0.91,0.12032701318601746
374,0.8344370860927153,0.08361203230709993
375,0.8127490039840638,0.1751301430131729
376,0.924812030075188,0.1736025017503466
377,0.92,0.14685438529157774
378,0.8940092165898618,0.14705078162870697
379,0.888,0.1635338442515885
380,0.7692307692307693,0.09631271364918993
381,0.963855421686747,0.10521915881526606
382,0.9485294117647058,0.17352154911933082
383,0.8425925925925926,0.14714382235640805
384,0.8666666666666667,0.13182461712693821
385,0.872093023255814,0.11024535194912034
386,0.8143712574850299,0.1116500084566621
387,0.5647058823529412,0.13349946013904732
388,0.8712121212121212,0.17754540084804987
389,0.9281045751633987,0.20282588441540195
390,0.8813559322033898,0.1456785916538373
391,0.8366013071895425,0.08999794256476365
392,0.8140703517587939,0.1255377418563077
393,0.8595744680851064,0.13293963138027537
394,0.6456692913385826,0.09021684249785701
395,0.863013698630137,0.08231596745990478
396,0.7916666666666666,0.11155715729913354
397,0.954248366013072,0.19381074318512903
398,0.6888888888888889,0.13594471733232572
399,0.7640449438202247,0.11799563021693861
400,0.88,0.1481688138951545
401,0.45255474452554745,0.11451550458171288
402,0.8602150537634409,0.1280997143852189
403,0.919831223628692,0.14183334886180057
404,0.9377593360995851,0.1456617221972517
405,0.6424242424242425,0.12453177126067601
406,0.7079646017699115,0.1357009958311224
407,0.8389830508474576,0.16235318384980887
408,0.7928994082840237,0.11162384029759924
409,0.9627118644067797,0.18488173803027697
410,0.8311688311688312,0.10398143109096923
411,0.9105058365758755,0.15197025566535854
412,0.9142857142857143,0.06719102623176677
413,0.9665071770334929,0.13428661187330598
414,0.8862745098039215,0.1558217739830261
415,0.8333333333333334,0.11409465284156248
416,0.7559055118110236,0.08247890117189959
417,0.7387387387387387,0.06853459579123608
418,0.8875,0.10650858776828505
419,0.5945945945945946,0.10671773192422698
420,0.9492537313432836,0.22050795319982971
421,0.9260700389105059,0.16600623275380877
422,0.7515151515151515,0.12186841237250033
423,0.9134615384615384,0.122847404275424
424,0.6071428571428571,0.11812579407487267
425,0.4716981132075472,0.06482398874042425
426,0.6524822695035462,0.09779545227114143
427,0.8846153846153846,0.09372252776945598
428,0.6936416184971098,0.13209843261175033
429,0.900990099009901,0.12160781616472859
430,0.9333333333333333,0.11014919021547136
431,0.8108108108108109,0.12434733034067427
432,0.9319371727748691,0.11522475927803638
433,0.6740331491712708,0.13844967638476843
434,0.8544600938967136,0.15226210044316962
435,0.8672566371681416,0.14323339185969514
436,0.8125,0.10129390299000869
437,0.8873239436619719,0.08868440752278434
438,0.7407407407407407,0.1078637104869456
439,0.6810810810810811,0.10528747447086152
440,0.7622950819672131,0.1623625402067046
441,0.9,0.0938474068656655
442,0.7263157894736842,0.14099913944056572
443,0.9019607843137255,0.12028089939684039
444,0.9371428571428572,0.10509376191761233
445,0.7474747474747475,0.13198667044485646
446,0.78,0.14725426183568102
447,0.7388535031847133,0.10279400608659134
448,0.7342995169082126,0.1409043724436466
449,0.5645933014354066,0.17162825191425393
450,0.9662921348314607,0.17099104625798983
451,0.6638297872340425,0.19194142585663712
452,0.7751937984496124,0.08627806892728457
453,0.8785046728971962,0.06334248829117368
454,0.8,0.08736794048390376
455,0.7425149700598802,0.09508182589615537
456,0.8660714285714286,0.15215154337218334
457,0.7967479674796748,0.07608100225587608
458,0.5918367346938775,0.12189096089432584
459,0.9420849420849421,0.1621227575476322
460,0.8275862068965517,0.11413509195357895
461,0.9317269076305221,0.16597255221720605
462,0.8187919463087249,0.09511183137904138
463,0.7549668874172185,0.10917804161075174
464,0.5517241379310345,0.10671526689501996
465,0.9343065693430657,0.17612130276237717
466,0.8,0.09116940716474965
467,0.8862275449101796,0.10642105921795822
468,0.9428571428571428,0.1786556763798105
469,0.8909090909090909,0.14195698686503064
470,0.8220858895705522,0.09507747338452752
471,0.4146341463414634,0.04448365434055492
472,0.6050420168067226,0.07110599677689984
473,0.7570093457943925,0.14463798919471577
474,0.8653061224489796,0.14824515645513114
475,0.7734806629834254,0.10521972291184192
476,0.8847926267281107,0.1419851555745675
477,0.7792207792207793,0.08487828899246283
478,0.8754208754208754,0.17607137377297458
479,0.8807339449541285,0.1291899865993454
480,0.6900584795321637,0.12064693230690764
481,0.8047337278106509,0.10652948805312297
482,0.5561497326203209,0.15776270999003789
483,0.7638190954773869,0.13067150641817504
484,0.6424242424242425,0.1143266288946198
485,0.8585858585858586,0.12803851061289562
486,0.9430051813471503,0.11910508098355188
487,0.851063829787234,0.08746037250064168
488,0.9355742296918768,0.229303935849836
489,0.7526881720430108,0.14093709076791794
490,0.6082474226804123,0.11806968372952613
491,0.9140271493212669,0.15084521908329326
492,0.8503937007874016,0.15589660365729818
493,0.8558139534883721,0.13305833784518883
494,0.6021505376344086,0.06478773636180753
495,0.4594594594594595,0.12214257068623442
496,0.7283236994219653,0.12312375651044657
497,0.8067226890756303,0.1650391651803633
498,0.7466666666666667,0.09644478369052846
499,0.68,0.12693989200856667
500,0.9053497942386831,0.14182215267877227
501,0.7375,0.10404260314478232
502,0.42424242424242425,0.061030039200447195
503,0.8571428571428571,0.2028468079477722
504,0.7586206896551724,0.11549423180434885
505,0.5833333333333334,0.0902195347697259
506,0.8952380952380953,0.13693437493354652
507,0.9098360655737705,0.15847394468478682
508,0.9404388714733543,0.20783853735637595
509,0.6012269938650306,0.12970025935579094
510,0.9559322033898305,0.1874737125343033
511,0.64,0.11810191595972663
512,0.8958333333333334,0.11020112261275426
513,0.8258064516129032,0.09257481950985827
514,0.4892086330935252,0.09277358781060564
515,0.7128712871287128,0.05959044812688027
516,0.7480314960629921,0.16875732802945126
517,0.8488372093023255,0.0962402445929032
518,0.958904109589041,0.13806355155752492
519,0.7455621301775148,0.11934680090414529
520,0.7719298245614035,0.12310937467315136
521,0.9224137931034483,0.14700233572826021
522,0.9349593495934959,0.1597422478887623
523,0.5084745762711864,0.08389699547271952
524,0.30357142857142855,0.061056837739655645
525,0.8421052631578947,0.09761901453832517
526,0.8660714285714286,0.1585912580771838
527,0.6961325966850829,0.12575563634479725
528,0.8776371308016878,0.13804336809701534
529,0.8899082568807339,0.13428738990303835
530,0.9352941176470588,0.20897833462896145
531,0.8875739644970414,0.10768739974267265
532,0.9527272727272728,0.1722825278477242
533,0.9138576779026217,0.169775291051319
534,0.8705882352941177,0.14434714952029898
535,0.8041237113402062,0.11278565633608892
536,0.9482758620689655,0.15074049152916763
537,0.7685589519650655,0.17398018263168208
538,0.7320261437908496,0.09259309941622583
539,0.8202764976958525,0.13564008344878506
540,0.9023255813953488,0.13044370728573093
541,0.9285714285714286,0.16340547512734316
